29.0,79.0,0.0,Fog,2023-11-11 15:30,2023-11-11 21:30:52
29.0,79.0,0.0,Fog,2023-11-11 15:40,2023-11-11 21:40:52
29.0,79.0,0.0,Fog,2023-11-11 16:00,2023-11-11 21:50:53
29.0,80.0,0.0,Fog,2023-11-11 16:00,2023-11-11 22:00:54
29.0,80.0,0.0,Fog,2023-11-11 16:10,2023-11-11 22:10:54
29.0,80.0,0.0,Fog,2023-11-11 16:30,2023-11-11 22:20:55
29.0,80.0,0.0,Fog,2023-11-11 16:30,2023-11-11 22:30:55
29.0,80.0,0.0,Fog,2023-11-11 16:40,2023-11-11 22:40:56
29.0,80.0,0.0,Fog,2023-11-11 17:00,2023-11-11 22:50:57
29.0,80.0,0.0,Fog,2023-11-11 17:00,2023-11-11 23:00:57
29.0,80.0,0.0,Fog,2023-11-11 17:10,2023-11-11 23:10:58
29.0,80.0,0.0,Fog,2023-11-11 17:30,2023-11-11 23:20:58
29.0,80.0,0.0,Fog,2023-11-11 17:30,2023-11-11 23:30:59
29.0,80.0,0.0,Fog,2023-11-11 17:40,2023-11-11 23:41:00
29.0,80.0,0.0,Fog,2023-11-11 18:00,2023-11-11 23:51:00
29.0,80.0,0.0,Fog,2023-11-11 18:00,2023-11-12 00:01:01
29.0,80.0,0.0,Fog,2023-11-11 18:10,2023-11-12 00:11:01
29.0,80.0,0.0,Fog,2023-11-11 18:30,2023-11-12 00:21:02
29.0,80.0,0.0,Fog,2023-11-11 18:30,2023-11-12 00:31:04
29.0,80.0,0.0,Fog,2023-11-11 18:40,2023-11-12 00:41:05
29.0,80.0,0.0,Fog,2023-11-11 19:00,2023-11-12 00:51:05
29.0,80.0,0.0,Fog,2023-11-11 19:00,2023-11-12 01:01:06
29.0,80.0,0.0,Fog,2023-11-11 19:10,2023-11-12 01:11:07
29.0,80.0,0.0,Fog,2023-11-11 19:30,2023-11-12 01:21:07
29.0,80.0,0.0,Fog,2023-11-11 19:30,2023-11-12 01:31:08
29.0,80.0,0.0,Fog,2023-11-11 19:40,2023-11-12 01:41:08
29.0,80.0,0.0,Fog,2023-11-11 20:00,2023-11-12 01:51:09
29.0,80.0,0.0,Fog,2023-11-11 20:00,2023-11-12 02:01:09
29.0,80.0,0.0,Fog,2023-11-11 20:10,2023-11-12 02:11:10
29.0,80.0,0.0,Fog,2023-11-11 20:30,2023-11-12 02:21:11
28.0,80.0,0.0,Fog,2023-11-11 20:30,2023-11-12 02:31:11
28.0,80.0,0.0,Fog,2023-11-11 20:40,2023-11-12 02:41:12
28.0,80.0,0.0,Fog,2023-11-11 21:00,2023-11-12 02:51:12
28.0,84.0,0.0,Fog,2023-11-12 01:00,2023-11-12 06:50:07
28.0,84.0,0.0,Fog,2023-11-12 01:00,2023-11-12 07:00:07
28.0,84.0,0.0,Fog,2023-11-12 01:10,2023-11-12 07:10:08
28.0,84.0,0.0,Fog,2023-11-12 01:30,2023-11-12 07:20:09
28.0,84.0,0.0,Fog,2023-11-12 01:30,2023-11-12 07:30:09
28.0,84.0,0.0,Fog,2023-11-12 01:40,2023-11-12 07:40:10
28.0,84.0,0.0,Fog,2023-11-12 02:00,2023-11-12 07:50:10
28.0,85.0,0.0,Fog,2023-11-12 02:00,2023-11-12 08:00:11
28.0,84.0,0.0,Fog,2023-11-12 02:10,2023-11-12 08:10:12
28.0,84.0,0.0,Fog,2023-11-12 02:20,2023-11-12 08:20:12
28.0,84.0,0.0,Fog,2023-11-12 02:30,2023-11-12 08:30:13
28.0,84.0,0.0,Fog,2023-11-12 02:40,2023-11-12 08:40:13
28.0,84.0,0.0,Fog,2023-11-12 03:00,2023-11-12 08:50:14
28.0,83.0,0.0,Fog,2023-11-12 03:00,2023-11-12 09:00:15
28.0,83.0,0.0,Fog,2023-11-12 03:10,2023-11-12 09:10:15
28.0,83.0,0.0,Fog,2023-11-12 03:20,2023-11-12 09:20:16
29.0,80.0,0.0,Fog,2023-11-12 03:30,2023-11-12 09:30:17
29.0,80.0,0.0,Fog,2023-11-12 03:40,2023-11-12 09:40:17
29.0,80.0,0.0,Fog,2023-11-12 04:00,2023-11-12 09:50:18
29.0,80.0,0.0,Fog,2023-11-12 04:00,2023-11-12 10:00:18
29.0,80.0,0.0,Fog,2023-11-12 04:10,2023-11-12 10:10:19
29.0,80.0,0.0,Fog,2023-11-12 04:30,2023-11-12 10:20:20
29.0,80.0,0.0,Fog,2023-11-12 04:30,2023-11-12 10:30:20
29.0,79.0,0.0,Fog,2023-11-12 04:40,2023-11-12 10:40:21
29.0,79.0,0.0,Fog,2023-11-12 05:00,2023-11-12 10:50:22
30.0,77.0,0.0,Fog,2023-11-12 05:00,2023-11-12 11:00:22
30.0,77.0,0.0,Fog,2023-11-12 05:10,2023-11-12 11:10:23
30.0,77.0,0.0,Haze,2023-11-12 05:30,2023-11-12 11:20:23
30.0,76.0,0.0,Haze,2023-11-12 05:36,2023-11-12 11:36:29
30.0,76.0,0.0,Haze,2023-11-12 05:46,2023-11-12 11:46:30
30.0,76.0,0.0,Haze,2023-11-12 06:00,2023-11-12 11:56:31
30.0,75.0,0.0,Haze,2023-11-12 06:06,2023-11-12 12:06:31
30.0,75.0,0.0,Haze,2023-11-12 06:16,2023-11-12 12:16:32
30.0,73.0,0.0,Haze,2023-11-12 06:30,2023-11-12 12:26:33
30.0,71.0,0.0,Haze,2023-11-12 06:36,2023-11-12 12:36:33
30.0,72.0,0.0,Haze,2023-11-12 06:46,2023-11-12 12:46:34
30.0,72.0,0.0,Haze,2023-11-12 07:00,2023-11-12 12:56:35
30.0,71.0,0.0,Haze,2023-11-12 07:06,2023-11-12 13:06:35
30.0,71.0,0.0,Haze,2023-11-12 07:16,2023-11-12 13:16:36
30.0,69.0,0.0,Haze,2023-11-12 07:30,2023-11-12 13:26:36
31.0,71.0,0.0,Haze,2023-11-12 07:30,2023-11-12 13:30:19
30.0,70.0,0.0,Haze,2023-11-12 07:39,2023-11-12 13:39:01
30.0,70.0,0.0,Haze,2023-11-12 08:00,2023-11-12 13:49:02
31.0,70.0,0.0,Haze,2023-11-12 08:00,2023-11-12 13:59:02
30.0,70.0,0.0,Haze,2023-11-12 08:09,2023-11-12 14:09:03
31.0,68.0,0.0,Haze,2023-11-12 08:19,2023-11-12 14:19:04
31.0,71.0,0.0,Haze,2023-11-12 08:30,2023-11-12 14:29:04
31.0,70.0,0.0,Haze,2023-11-12 08:39,2023-11-12 14:39:05
31.0,71.0,0.0,Haze,2023-11-12 09:00,2023-11-12 14:49:05
30.0,71.0,0.0,Haze,2023-11-12 09:00,2023-11-12 14:59:06
31.0,71.0,0.0,Haze,2023-11-12 09:09,2023-11-12 15:09:07
30.0,73.0,0.0,Haze,2023-11-12 09:30,2023-11-12 15:19:07
30.0,71.0,0.0,Haze,2023-11-12 09:30,2023-11-12 15:29:08
29.0,76.0,0.0,Fog,2023-11-12 12:16,2023-11-12 18:16:37
29.0,76.0,0.0,Fog,2023-11-12 12:30,2023-11-12 18:26:37
29.0,76.0,0.0,Fog,2023-11-12 12:36,2023-11-12 18:36:38
29.0,76.0,0.0,Fog,2023-11-12 12:46,2023-11-12 18:46:39
29.0,75.0,0.0,Fog,2023-11-12 13:00,2023-11-12 18:56:39
29.0,75.0,0.0,Fog,2023-11-12 13:06,2023-11-12 19:06:40
29.0,75.0,0.0,Fog,2023-11-12 13:16,2023-11-12 19:16:41
29.0,76.0,0.0,Fog,2023-11-12 13:30,2023-11-12 19:26:41
29.0,76.0,0.0,Fog,2023-11-12 13:36,2023-11-12 19:36:42
29.0,77.0,0.0,Fog,2023-11-12 13:46,2023-11-12 19:46:43
29.0,78.0,0.0,Fog,2023-11-12 14:00,2023-11-12 19:56:43
29.0,78.0,0.0,Fog,2023-11-12 14:06,2023-11-12 20:06:44
29.0,79.0,0.0,Fog,2023-11-12 14:16,2023-11-12 20:16:45
29.0,79.0,0.0,Fog,2023-11-12 14:30,2023-11-12 20:26:45
29.0,80.0,0.0,Fog,2023-11-12 14:36,2023-11-12 20:36:46
29.0,80.0,0.0,Fog,2023-11-12 15:00,2023-11-12 20:46:47
29.0,80.0,0.0,Fog,2023-11-12 15:00,2023-11-12 20:56:47
29.0,80.0,0.0,Fog,2023-11-12 15:06,2023-11-12 21:06:48
29.0,80.0,0.0,Fog,2023-11-12 15:16,2023-11-12 21:16:49
29.0,80.0,0.0,Fog,2023-11-12 15:30,2023-11-12 21:26:50
29.0,80.0,0.0,Fog,2023-11-12 15:36,2023-11-12 21:36:50
29.0,80.0,0.0,Fog,2023-11-12 16:00,2023-11-12 21:46:51
29.0,80.0,0.0,Fog,2023-11-12 16:00,2023-11-12 21:56:52
29.0,80.0,0.0,Fog,2023-11-12 16:06,2023-11-12 22:06:52
29.0,80.0,0.0,Fog,2023-11-12 16:30,2023-11-12 22:16:53
29.0,82.0,0.0,Fog,2023-11-12 18:00,2023-11-12 23:50:27
29.0,82.0,0.0,Fog,2023-11-12 18:00,2023-11-13 00:00:28
29.0,81.0,0.0,Fog,2023-11-12 18:10,2023-11-13 00:10:30
29.0,83.0,0.0,Fog,2023-11-12 18:30,2023-11-13 00:20:31
29.0,83.0,0.0,Fog,2023-11-12 18:30,2023-11-13 00:30:32
29.0,84.0,0.0,Fog,2023-11-12 18:40,2023-11-13 00:40:34
29.0,84.0,0.0,Fog,2023-11-12 19:00,2023-11-13 00:50:36
29.0,84.0,0.0,Fog,2023-11-12 19:00,2023-11-13 01:00:37
28.0,84.0,0.0,Fog,2023-11-12 19:10,2023-11-13 01:10:38
28.0,84.0,0.0,Fog,2023-11-12 19:30,2023-11-13 01:20:39
28.0,84.0,0.0,Fog,2023-11-12 19:30,2023-11-13 01:30:40
28.0,84.0,0.0,Fog,2023-11-12 19:40,2023-11-13 01:40:41
28.0,84.0,0.0,Fog,2023-11-12 20:00,2023-11-13 01:50:42
28.0,84.0,0.0,Fog,2023-11-12 20:00,2023-11-13 02:00:43
28.0,84.0,0.0,Fog,2023-11-12 20:10,2023-11-13 02:10:44
28.0,84.0,0.0,Fog,2023-11-12 20:30,2023-11-13 02:20:45
28.0,84.0,0.0,Fog,2023-11-12 20:30,2023-11-13 02:30:46
28.0,84.0,0.0,Fog,2023-11-12 20:40,2023-11-13 02:40:47
28.0,84.0,0.0,Fog,2023-11-12 21:00,2023-11-13 02:50:48
28.0,84.0,0.0,Fog,2023-11-12 21:00,2023-11-13 03:00:49
28.0,84.0,0.0,Fog,2023-11-12 21:10,2023-11-13 03:10:49
28.0,84.0,0.0,Fog,2023-11-12 21:20,2023-11-13 03:20:50
28.0,84.0,0.0,Fog,2023-11-12 21:30,2023-11-13 03:30:51
28.0,84.0,0.0,Fog,2023-11-12 21:40,2023-11-13 03:40:53
28.0,84.0,0.0,Fog,2023-11-12 22:00,2023-11-13 03:50:54
28.0,84.0,0.0,Fog,2023-11-12 22:00,2023-11-13 04:00:54
28.0,84.0,0.0,Fog,2023-11-12 22:10,2023-11-13 04:10:55
28.0,84.0,0.0,Fog,2023-11-12 22:20,2023-11-13 04:20:56
28.0,84.0,0.0,Fog,2023-11-12 22:30,2023-11-13 04:30:57
28.0,84.0,0.0,Fog,2023-11-12 22:40,2023-11-13 04:40:58
28.0,84.0,0.0,Fog,2023-11-12 23:00,2023-11-13 04:50:59
28.0,84.0,0.0,Fog,2023-11-12 23:00,2023-11-13 05:01:00
28.0,84.0,0.0,Fog,2023-11-12 23:11,2023-11-13 05:11:01
28.0,84.0,0.0,Fog,2023-11-12 23:30,2023-11-13 05:21:02
28.0,84.0,0.0,Fog,2023-11-12 23:31,2023-11-13 05:31:03
28.0,84.0,0.0,Fog,2023-11-12 23:41,2023-11-13 05:41:04
28.0,84.0,0.0,Fog,2023-11-13 00:00,2023-11-13 05:51:05
28.0,84.0,0.0,Fog,2023-11-13 00:01,2023-11-13 06:01:06
28.0,84.0,0.0,Fog,2023-11-13 00:11,2023-11-13 06:11:07
28.0,84.0,0.0,Fog,2023-11-13 00:30,2023-11-13 06:21:08
28.0,84.0,0.0,Fog,2023-11-13 00:31,2023-11-13 06:31:09
28.0,84.0,0.0,Fog,2023-11-13 00:41,2023-11-13 06:41:10
28.0,83.0,0.0,Fog,2023-11-13 01:00,2023-11-13 06:51:11
28.0,83.0,0.0,Fog,2023-11-13 01:01,2023-11-13 07:01:12
28.0,83.0,0.0,Fog,2023-11-13 01:11,2023-11-13 07:11:13
28.0,83.0,0.0,Fog,2023-11-13 01:21,2023-11-13 07:21:14
28.0,83.0,0.0,Fog,2023-11-13 01:31,2023-11-13 07:31:15
28.0,83.0,0.0,Fog,2023-11-13 01:41,2023-11-13 07:41:16
28.0,83.0,0.0,Fog,2023-11-13 02:00,2023-11-13 07:51:17
28.0,83.0,0.0,Fog,2023-11-13 02:01,2023-11-13 08:01:18
28.0,83.0,0.0,Fog,2023-11-13 02:11,2023-11-13 08:11:19
29.0,82.0,0.0,Fog,2023-11-13 04:00,2023-11-13 09:47:46
29.0,80.0,0.0,Fog,2023-11-13 04:00,2023-11-13 09:57:47
29.0,80.0,0.0,Fog,2023-11-13 04:07,2023-11-13 10:07:48
29.0,80.0,0.0,Fog,2023-11-13 04:17,2023-11-13 10:17:49
29.0,80.0,0.0,Fog,2023-11-13 04:30,2023-11-13 10:27:50
29.0,80.0,0.0,Fog,2023-11-13 04:37,2023-11-13 10:37:51
29.0,79.0,0.0,Fog,2023-11-13 05:00,2023-11-13 10:47:53
29.0,77.0,0.0,Fog,2023-11-13 05:00,2023-11-13 10:57:54
29.0,76.0,0.0,Fog,2023-11-13 05:07,2023-11-13 11:07:56
29.0,76.0,0.0,Haze,2023-11-13 05:30,2023-11-13 11:17:57
29.0,76.0,0.0,Haze,2023-11-13 05:30,2023-11-13 11:27:58
29.0,74.0,0.0,Haze,2023-11-13 05:37,2023-11-13 11:37:59
29.0,74.0,0.0,Haze,2023-11-13 06:00,2023-11-13 11:48:00
29.0,75.0,0.0,Haze,2023-11-13 06:00,2023-11-13 11:58:01
29.0,80.0,0.0,Fog,2023-11-13 12:30,2023-11-13 18:24:58
29.0,80.0,0.0,Fog,2023-11-13 12:34,2023-11-13 18:34:59
29.0,80.0,0.0,Fog,2023-11-13 13:00,2023-11-13 18:45:00
29.0,80.0,0.0,Fog,2023-11-13 13:00,2023-11-13 18:55:01
29.0,81.0,0.0,Fog,2023-11-13 13:05,2023-11-13 19:05:02
29.0,81.0,0.0,Fog,2023-11-13 13:15,2023-11-13 19:15:03
29.0,81.0,0.0,Scattered clouds,2023-11-13 13:30,2023-11-13 19:25:04
29.0,82.0,0.0,Broken clouds,2023-11-13 13:35,2023-11-13 19:35:05
29.0,84.0,0.0,Scattered clouds,2023-11-13 13:49,2023-11-13 19:49:32
29.0,84.0,0.0,Fog,2023-11-13 14:00,2023-11-13 19:59:34
29.0,84.0,0.0,Fog,2023-11-13 14:09,2023-11-13 20:09:35
29.0,84.0,0.0,Fog,2023-11-13 14:30,2023-11-13 20:19:36
29.0,84.0,0.0,Fog,2023-11-13 14:30,2023-11-13 20:29:38
29.0,84.0,0.0,Fog,2023-11-13 14:39,2023-11-13 20:39:41
29.0,84.0,0.0,Fog,2023-11-13 15:00,2023-11-13 20:49:42
29.0,84.0,0.0,Fog,2023-11-13 15:00,2023-11-13 20:59:44
29.0,83.0,0.0,Fog,2023-11-13 15:09,2023-11-13 21:09:45
29.0,83.0,0.0,Fog,2023-11-13 15:19,2023-11-13 21:19:47
29.0,84.0,0.0,Fog,2023-11-13 15:30,2023-11-13 21:29:48
29.0,84.0,0.0,Fog,2023-11-13 15:39,2023-11-13 21:39:51
29.0,84.0,0.0,Heavy rain,2023-11-13 16:00,2023-11-13 21:49:52
29.0,84.0,0.0,Heavy rain,2023-11-13 16:00,2023-11-13 21:59:54
29.0,84.0,0.0,Heavy rain,2023-11-13 16:09,2023-11-13 22:09:55
29.0,85.0,0.0,Heavy rain,2023-11-13 16:30,2023-11-13 22:19:56
29.0,86.0,0.0,Heavy rain,2023-11-13 16:30,2023-11-13 22:29:57
28.0,87.0,0.0,Heavy rain,2023-11-13 16:39,2023-11-13 22:39:59
28.0,87.0,0.0,Moderate rain,2023-11-13 17:00,2023-11-13 22:50:01
28.0,85.0,0.0,Moderate rain,2023-11-13 17:00,2023-11-13 23:00:02
28.0,85.0,0.0,Moderate rain,2023-11-13 17:10,2023-11-13 23:10:04
28.0,84.0,0.0,Moderate rain,2023-11-13 17:20,2023-11-13 23:20:06
28.0,84.0,0.0,Overcast clouds,2023-11-13 17:30,2023-11-13 23:30:07
28.0,84.0,0.0,Overcast clouds,2023-11-13 17:40,2023-11-13 23:40:08
28.0,85.0,0.0,Moderate rain,2023-11-13 18:00,2023-11-13 23:50:10
28.0,85.0,0.0,Moderate rain,2023-11-13 18:00,2023-11-14 00:00:11
28.0,86.0,0.0,Moderate rain,2023-11-13 18:10,2023-11-14 00:10:12
28.0,86.0,0.0,Heavy rain,2023-11-13 18:30,2023-11-14 00:20:13
28.0,87.0,0.0,Heavy rain,2023-11-13 18:30,2023-11-14 00:30:14
28.0,86.0,0.0,Heavy rain,2023-11-13 18:40,2023-11-14 00:40:15
28.0,85.0,0.0,Heavy rain,2023-11-13 19:00,2023-11-14 00:50:16
28.0,85.0,0.0,Heavy rain,2023-11-13 19:00,2023-11-14 01:00:17
28.0,86.0,0.0,Moderate rain,2023-11-13 19:10,2023-11-14 01:10:18
28.0,86.0,0.0,Moderate rain,2023-11-13 19:30,2023-11-14 01:20:19
28.0,86.0,0.0,Light rain,2023-11-13 19:30,2023-11-14 01:30:20
28.0,85.0,0.0,Moderate rain,2023-11-13 19:40,2023-11-14 01:40:21
28.0,84.0,0.0,Light rain,2023-11-13 20:00,2023-11-14 01:50:22
28.0,84.0,0.0,Light rain,2023-11-13 20:00,2023-11-14 02:00:23
28.0,84.0,0.0,Light rain,2023-11-13 20:10,2023-11-14 02:10:25
28.0,84.0,0.0,Light rain,2023-11-13 20:30,2023-11-14 02:20:26
28.0,85.0,0.0,Light rain,2023-11-13 20:30,2023-11-14 02:30:27
28.0,85.0,0.0,Light rain,2023-11-13 20:40,2023-11-14 02:40:28
28.0,85.0,0.0,Light rain,2023-11-13 21:00,2023-11-14 02:50:30
28.0,86.0,0.0,Light rain,2023-11-13 21:00,2023-11-14 03:00:31
28.0,87.0,0.0,Light rain,2023-11-13 21:10,2023-11-14 03:10:32
28.0,87.0,0.0,Light rain,2023-11-13 21:20,2023-11-14 03:20:33
28.0,86.0,0.0,Light rain,2023-11-13 21:30,2023-11-14 03:30:35
28.0,85.0,0.0,Light rain,2023-11-13 21:40,2023-11-14 03:40:36
28.0,85.0,0.0,Light rain,2023-11-13 22:00,2023-11-14 03:50:37
28.0,85.0,0.0,Light rain,2023-11-13 22:00,2023-11-14 04:00:38
28.0,85.0,0.0,Light rain,2023-11-13 22:10,2023-11-14 04:10:39
28.0,84.0,0.0,Overcast clouds,2023-11-13 22:30,2023-11-14 04:20:40
28.0,84.0,0.0,Overcast clouds,2023-11-13 22:30,2023-11-14 04:30:41
28.0,84.0,0.0,Overcast clouds,2023-11-13 22:40,2023-11-14 04:40:43
28.0,84.0,0.0,Overcast clouds,2023-11-13 22:50,2023-11-14 04:50:44
28.0,84.0,0.0,Overcast clouds,2023-11-13 23:00,2023-11-14 05:00:45
28.0,84.0,0.0,Overcast clouds,2023-11-13 23:10,2023-11-14 05:10:46
28.0,84.0,0.0,Broken clouds,2023-11-13 23:20,2023-11-14 05:20:48
28.0,84.0,0.0,Fog,2023-11-13 23:30,2023-11-14 05:30:49
28.0,84.0,0.0,Fog,2023-11-13 23:40,2023-11-14 05:40:50
28.0,84.0,0.0,Fog,2023-11-13 23:50,2023-11-14 05:50:51
28.0,84.0,0.0,Fog,2023-11-14 00:00,2023-11-14 06:00:53
28.0,84.0,0.0,Fog,2023-11-14 00:10,2023-11-14 06:10:54
28.0,84.0,0.0,Fog,2023-11-14 00:20,2023-11-14 06:20:55
28.0,84.0,0.0,Fog,2023-11-14 00:30,2023-11-14 06:30:57
28.0,84.0,0.0,Fog,2023-11-14 00:40,2023-11-14 06:40:58
28.0,84.0,0.0,Fog,2023-11-14 01:00,2023-11-14 06:50:59
28.0,84.0,0.0,Fog,2023-11-14 01:01,2023-11-14 07:01:00
28.0,84.0,0.0,Fog,2023-11-14 01:11,2023-11-14 07:11:01
28.0,84.0,0.0,Fog,2023-11-14 01:21,2023-11-14 07:21:02
28.0,84.0,0.0,Fog,2023-11-14 01:31,2023-11-14 07:31:03
28.0,84.0,0.0,Fog,2023-11-14 01:41,2023-11-14 07:41:04
28.0,84.0,0.0,Fog,2023-11-14 02:00,2023-11-14 07:51:06
28.0,84.0,0.0,Fog,2023-11-14 02:01,2023-11-14 08:01:07
28.0,87.0,0.0,Overcast clouds,2023-11-14 11:13,2023-11-14 17:13:11
28.0,87.0,0.0,Overcast clouds,2023-11-14 11:23,2023-11-14 17:23:12
